ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-06,3556.688922812224,2942.6531035073062,3381.49444592987,3556.688922812224,3556.688922812224,-370.4550725212615,-370.4550725212615,-370.4550725212615,-259.21134,-259.21134,-259.21134,-12.149051669995679,-12.149051669995679,-12.149051669995679,-99.09468085126584,-99.09468085126584,-99.09468085126584,0.0,0.0,0.0,3186.2338502909624
2024-06-07,3554.250043023304,2960.871859662636,3398.8256333809927,3554.250043023304,3554.250043023304,-369.86765215870514,-369.86765215870514,-369.86765215870514,-259.21134,-259.21134,-259.21134,-9.345641308525606,-9.345641308525606,-9.345641308525606,-101.31067085017953,-101.31067085017953,-101.31067085017953,0.0,0.0,0.0,3184.382390864599
2024-06-10,3546.933403656547,2937.0579042522313,3380.071857079255,3546.933403656547,3546.933403656547,-384.60050805332037,-384.60050805332037,-384.60050805332037,-259.21134,-259.21134,-259.21134,-13.505631606365638,-13.505631606365638,-13.505631606365638,-111.8835364469547,-111.8835364469547,-111.8835364469547,0.0,0.0,0.0,3162.3328956032265
2024-06-11,3544.4945238676273,2923.453416075061,3377.396881711743,3544.4945238676273,3544.4945238676273,-392.52601755965907,-392.52601755965907,-392.52601755965907,-259.21134,-259.21134,-259.21134,-16.729827186957234,-16.729827186957234,-16.729827186957234,-116.58485037270182,-116.58485037270182,-116.58485037270182,0.0,0.0,0.0,3151.9685063079683
2024-06-12,3542.0556440787077,2933.974924093562,3361.8785752358694,3542.0556440787077,3542.0556440787077,-394.0628340432161,-394.0628340432161,-394.0628340432161,-259.21134,-259.21134,-259.21134,-13.072598863050937,-13.072598863050937,-13.072598863050937,-121.77889518016512,-121.77889518016512,-121.77889518016512,0.0,0.0,0.0,3147.9928100354914
2024-06-13,3539.616764289789,2932.3374523283796,3361.956661695204,3539.616764289789,3539.616764289789,-398.75311947546606,-398.75311947546606,-398.75311947546606,-259.21134,-259.21134,-259.21134,-12.149051670006317,-12.149051670006317,-12.149051670006317,-127.39272780545973,-127.39272780545973,-127.39272780545973,0.0,0.0,0.0,3140.863644814323
2024-06-14,3537.1778845008694,2916.078077791298,3357.3166294745083,3537.1778845008694,3537.1778845008694,-401.90222713108926,-401.90222713108926,-401.90222713108926,-259.21134,-259.21134,-259.21134,-9.345641308523406,-9.345641308523406,-9.345641308523406,-133.3452458225659,-133.3452458225659,-133.3452458225659,0.0,0.0,0.0,3135.27565736978
2024-06-19,3524.983485556273,2878.7185678440383,3305.2525623023575,3524.983485556273,3524.983485556273,-437.295181597944,-437.295181597944,-437.295181597944,-259.21134,-259.21134,-259.21134,-13.072598863047892,-13.072598863047892,-13.072598863047892,-165.0112427348961,-165.0112427348961,-165.0112427348961,0.0,0.0,0.0,3087.688303958329
2024-06-20,3522.544605767354,2862.085424689853,3290.787243190258,3522.544605767354,3522.544605767354,-442.4321676536141,-442.4321676536141,-442.4321676536141,-259.21134,-259.21134,-259.21134,-12.149051670000407,-12.149051670000407,-12.149051670000407,-171.07177598361366,-171.07177598361366,-171.07177598361366,0.0,0.0,0.0,3080.1124381137397
2024-06-21,3520.1057259784343,2856.89896127619,3291.582218096197,3520.1057259784343,3520.1057259784343,-445.39121410357234,-445.39121410357234,-445.39121410357234,-259.21134,-259.21134,-259.21134,-9.345641308494017,-9.345641308494017,-9.345641308494017,-176.8342327950783,-176.8342327950783,-176.8342327950783,0.0,0.0,0.0,3074.714511874862
2024-06-24,3512.789086611677,2835.224674251681,3277.322563927281,3512.789086611677,3512.789086611677,-464.3184401358674,-464.3184401358674,-464.3184401358674,-259.21134,-259.21134,-259.21134,-13.50563160642783,-13.50563160642783,-13.50563160642783,-191.60146852943953,-191.60146852943953,-191.60146852943953,0.0,0.0,0.0,3048.470646475809
2024-06-25,3510.3502068227576,2808.664045445524,3241.2994559761487,3510.3502068227576,3510.3502068227576,-471.428759742285,-471.428759742285,-471.428759742285,-259.21134,-259.21134,-259.21134,-16.729827186992512,-16.729827186992512,-16.729827186992512,-195.48759255529257,-195.48759255529257,-195.48759255529257,0.0,0.0,0.0,3038.9214470804727
